obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.23766E+18,182.0705267,39.55492253,19.94571,18.87824,18.72321,18.68306,18.65418,3900,301,3,360,5.29195E+18,QSO,2.850694,4700,55709,814
1.23768E+18,23.75292745,1.157863551,23.99306,26.04675,22.83805,21.1849,19.79371,7717,301,1,488,8.84959E+18,STAR,-5.88E-05,7860,57006,53
1.23766E+18,259.821395,27.40022492,20.37921,19.34678,19.04765,18.88058,18.86672,2335,301,1,131,5.63296E+18,STAR,-0.000562283,5003,55715,306
1.23766E+18,156.3979328,38.73790422,24.40053,23.68806,21.63876,20.58259,19.70029,3647,301,3,120,9.93505E+18,GALAXY,0.6638006,8824,58162,383
1.23766E+18,156.9923593,38.76875821,22.82894,22.00826,20.76534,19.86685,19.29862,3647,301,3,123,5.13315E+18,GALAXY,0.6230285,4559,55597,633
1.23766E+18,141.4505766,33.55952186,25.38645,23.14367,22.00945,20.67398,19.82841,3647,301,3,32,1.15147E+19,QSO,6.427412,10227,58224,527
1.23767E+18,240.6496877,60.06116922,22.90151,22.11507,20.549,19.47374,18.82251,5362,301,2,75,7.65394E+18,GALAXY,0.7107201,6798,56485,253
1.23767E+18,236.2803083,62.31450895,22.87318,21.34641,19.56267,18.53884,18.10395,5362,301,2,54,7.65857E+18,GALAXY,0.5046869,6802,56456,713
1.23766E+18,208.6350599,45.94352188,19.55295,18.76937,18.57761,18.25606,18.2129,3699,301,6,130,1.65071E+18,GALAXY,0.07439238,1466,53083,526
1.23766E+18,214.6057523,44.47533848,20.81233,18.79342,17.68748,17.23941,16.89751,3699,301,6,159,1.56965E+18,GALAXY,0.1404471,1394,53108,532
1.23767E+18,137.691492,21.3831611,22.50413,22.39102,22.25051,21.40763,22.03414,5061,301,4,161,1.07672E+19,GALAXY,0.7682744,9563,58070,964
1.23768E+18,344.3344751,1.504583093,20.61447,20.45835,20.40347,20.04149,19.87186,7717,301,2,225,1.0327E+19,QSO,1.846215,9172,58015,814
1.23768E+18,345.5241585,1.723799877,22.17085,20.62253,20.36372,20.35797,20.34452,7717,301,2,233,1.03641E+19,QSO,3.067855,9205,57711,716
1.23768E+18,346.9064146,1.685242799,22.06418,20.85276,20.61986,20.59312,20.56681,7717,301,2,242,4.82794E+18,STAR,0.000254589,4288,55501,302
1.23768E+18,24.43568967,4.127551644,24.31923,22.51575,22.68285,21.08112,20.99944,7718,301,2,151,1.06254E+19,GALAXY,0.8949233,9437,58130,981
1.23768E+18,29.44213883,3.990347711,23.77019,22.59222,22.53081,22.69344,21.55517,7718,301,2,185,1.06128E+19,GALAXY,1.329141,9426,58123,229
1.23768E+18,32.49009404,3.882526012,22.52856,22.68989,22.23489,21.02779,19.93323,7718,301,2,205,9.83374E+18,QSO,1.143652,8734,57642,471
1.23766E+18,8.346808084,-1.12842505,20.85168,20.65335,20.77673,21.40844,20.83803,4263,301,1,171,1.68216E+18,GALAXY,0.00681352,1494,52937,249
1.23766E+18,6.342907144,-1.112241458,22.77529,22.23101,21.54674,21.07407,22.20721,4263,301,1,158,1.0524E+19,GALAXY,0.7700285,9347,58042,797
1.23766E+18,214.293221,57.73471335,20.17389,17.85456,16.942,16.62849,16.4588,3225,301,6,52,7.65968E+18,STAR,-2.50E-05,6803,56402,660
1.23766E+18,216.1162194,57.20943401,17.94777,17.02475,16.81203,16.75883,16.76915,3225,301,6,59,2.77213E+18,STAR,-0.000855339,2462,54561,608
1.23767E+18,48.70727927,-0.517926465,20.75551,18.55991,17.50902,17.03267,16.64872,4849,301,2,780,4.65072E+17,GALAXY,0.1186873,413,51821,274
1.23767E+18,58.71533724,-0.567249959,22.40051,20.71442,19.31372,18.60583,18.07052,4849,301,2,847,1.39951E+18,QSO,0.1444951,1243,52930,63
1.23767E+18,48.25628992,-0.518078194,23.44892,21.07288,19.47586,18.82666,18.40754,4849,301,2,777,1.76093E+18,GALAXY,0.3799993,1564,52991,70
1.23765E+18,253.3318232,39.31880028,21.91643,20.38793,19.72984,19.46879,19.26637,2207,301,1,101,1.20699E+19,STAR,-0.000578189,10720,58250,786
1.23767E+18,152.3476473,17.05020075,20.79807,18.18466,16.99926,16.50665,16.18054,5935,301,4,239,6.00339E+18,STAR,-1.58E-06,5332,55981,318
1.23765E+18,48.45059286,-6.892393236,21.27681,18.80359,17.56322,16.97559,16.55432,1045,301,4,96,5.16925E+17,GALAXY,0.1669774,459,51924,498
1.23768E+18,329.6013451,1.341725423,24.27279,22.79725,21.09753,20.25065,19.80817,7717,301,2,126,5.79504E+18,STAR,-7.32E-05,5147,55854,117
1.23765E+18,159.9874398,-2.678724456,25.00539,22.48502,20.8347,19.93578,19.50147,1241,301,3,144,4.24584E+18,GALAXY,0.5249465,3771,55544,259
1.23765E+18,247.9038444,45.77017163,23.92313,22.15044,21.60604,21.16718,20.42262,2207,301,1,51,9.61746E+18,QSO,2.629329,8542,57933,80
1.23766E+18,231.7510714,44.20142973,25.33286,22.34509,20.55037,19.48957,19.02853,3180,301,3,161,6.80044E+18,GALAXY,0.5489286,6040,56101,23
1.23766E+18,199.4341874,56.04236259,24.02001,22.07443,20.69719,19.62947,19.07816,3705,301,2,48,7.68992E+18,GALAXY,0.602148,6830,56429,83
1.23766E+18,243.8976497,38.21914681,26.26592,23.19452,22.27296,20.97842,19.94218,3705,301,2,277,1.2081E+19,STAR,-0.000215547,10730,58244,407
1.23766E+18,212.5299817,53.78550139,22.58195,22.61627,22.43682,22.15781,21.51799,3705,301,2,101,7.80375E+18,GALAXY,1.211656,6931,56388,501
1.23766E+18,212.9814732,53.58452453,22.73426,22.11015,21.60459,21.14481,20.8373,3705,301,2,103,7.91302E+18,GALAXY,0.639635,7028,56449,708
1.23766E+18,214.072199,53.25387942,24.05975,22.40599,20.95578,19.79648,19.17294,3705,301,2,108,7.91305E+18,STAR,-0.000160749,7028,56449,807
1.23766E+18,214.3029305,53.16709034,22.43234,22.55837,22.34646,22.11854,21.40832,3705,301,2,109,7.80371E+18,GALAXY,1.071406,6931,56388,360
1.23766E+18,215.0233219,53.01020458,20.27857,20.01338,20.03361,19.79141,20.01336,3705,301,2,112,8.26301E+18,QSO,1.646879,7339,56715,118
1.23766E+18,217.3484573,52.46140171,21.9005,21.17335,20.93041,20.80333,20.71303,3705,301,2,122,7.91626E+18,STAR,-0.000418637,7031,56449,192
1.23766E+18,219.9224372,51.50556229,21.49838,20.97207,20.7477,20.70502,20.7545,3705,301,2,134,9.46095E+18,QSO,2.26858,8403,57834,45
1.23766E+18,222.3170283,50.79192156,22.13514,22.07457,21.35664,21.66065,21.1999,3705,301,2,145,9.45885E+18,QSO,1.347918,8401,57482,613
1.23766E+18,179.339739,43.37853437,19.99419,19.1537,18.88561,18.80687,18.76135,3840,301,6,148,7.4783E+18,STAR,-7.55E-05,6642,56396,259
1.23766E+18,117.7281617,21.97400418,25.15579,22.17007,20.56401,19.71555,19.34557,3605,301,5,56,5.03621E+18,GALAXY,0.5889474,4473,55589,225
1.23767E+18,231.3562529,23.96671917,19.12936,18.05598,17.77792,17.61928,17.71538,4671,301,4,18,2.43318E+18,STAR,-4.99E-05,2161,53878,402
1.23767E+18,197.732656,34.99162719,19.18812,17.96106,17.57163,17.35446,17.21863,4552,301,5,170,2.26983E+18,GALAXY,0.03414777,2016,53799,57
1.23766E+18,139.4061898,4.138196048,22.08066,20.27675,18.68844,18.09591,17.77504,2986,301,1,139,5.39879E+18,GALAXY,0.2915281,4795,55889,352
1.23766E+18,212.3032895,51.71804172,21.19908,19.01898,17.59598,17.0905,16.76094,3180,301,3,61,1.17666E+18,GALAXY,0.2351942,1045,52725,346
1.23768E+18,327.0951454,2.657586847,20.69655,20.60975,20.25687,20.3038,20.29718,7712,301,5,110,1.27497E+19,QSO,1.224202,11324,58395,94
1.23768E+18,321.5169584,-1.60137203,24.68001,25.03884,23.29944,22.16599,21.65765,7778,301,4,60,1.03831E+19,GALAXY,0.8021012,9222,57680,299
1.23768E+18,7.613655387,19.41761522,26.90393,23.31265,20.96729,19.89939,19.50295,8096,301,2,276,6.96604E+18,GALAXY,0.5271086,6187,56244,341
1.23768E+18,357.8811768,18.45676199,26.23762,24.68935,23.0659,21.01547,19.79739,7713,301,6,217,8.55574E+18,GALAXY,0.8805777,7599,56955,111
1.23766E+18,126.8169966,39.71973915,23.61041,20.68366,19.16782,18.29155,17.78229,2825,301,4,142,3.5501E+18,STAR,0.000233888,3153,54790,514
1.23767E+18,125.1946716,10.84179151,18.25135,17.10557,17.02999,17.04401,17.09924,5935,301,5,59,2.72812E+18,STAR,0.000198837,2423,54149,238
1.23767E+18,127.0161042,11.37189389,22.26532,21.62436,21.51137,21.59038,21.18933,5935,301,5,71,5.07557E+18,QSO,2.424641,4508,55600,31
1.23765E+18,17.02506657,-10.69113497,18.52932,17.2506,17.29388,17.39762,17.42841,1740,301,1,134,3.50044E+18,STAR,-0.00048862,3109,54833,49
1.23767E+18,176.5540179,0.825860051,22.21748,21.76947,20.11463,19.10333,18.61535,5976,301,4,192,4.32484E+18,GALAXY,0.6359346,3841,55572,949
1.23766E+18,16.31409826,-1.144222157,25.50605,21.91056,20.58008,19.72781,19.26022,4263,301,1,224,4.20529E+18,GALAXY,0.5756841,3735,55209,206
1.23766E+18,36.76354511,-1.132347901,24.57926,23.42537,21.83975,20.61971,19.90607,4263,301,1,361,8.81366E+18,GALAXY,0.6576765,7828,57039,409
1.23766E+18,132.4089571,33.50848839,19.82673,18.62328,17.82371,17.39632,17.18371,4516,301,1,57,1.36241E+18,GALAXY,0,1210,52701,273
1.23767E+18,63.73234726,16.6956194,22.62849,20.68649,19.50571,19.04445,18.69545,6003,301,5,136,3.03783E+18,STAR,4.44E-05,2698,54140,541
1.23767E+18,253.2083224,48.66585221,18.98715,17.08332,16.19875,15.75521,15.405,5362,301,2,165,7.11014E+18,GALAXY,0.06533914,6315,56181,298
1.23767E+18,243.441262,57.87955617,25.406,23.27261,21.78682,20.7027,19.87451,5362,301,2,92,9.08284E+18,GALAXY,0.6923742,8067,58253,747
1.23766E+18,129.1223401,29.7697903,25.19245,22.05818,20.56275,19.61733,19.23191,3606,301,4,37,5.00915E+18,GALAXY,0.5139446,4449,55544,72
1.23766E+18,238.6649992,32.93551308,19.97271,18.29619,17.44498,17.02988,16.68021,3926,301,4,85,1.57964E+18,GALAXY,0.1039201,1403,53227,25
1.23766E+18,194.8202122,41.43264072,24.93558,23.42839,21.15343,19.92838,19.34455,3840,301,2,224,5.29635E+18,GALAXY,0.6481791,4704,55681,418
1.23766E+18,197.9977332,40.91843719,23.18304,23.41463,21.55216,20.33835,19.58655,3840,301,2,240,9.44416E+18,GALAXY,0.6623259,8388,57488,411
1.23766E+18,164.7318336,39.99565729,19.46367,18.24172,17.63067,17.30924,17.10069,3840,301,2,72,1.61568E+18,GALAXY,0.1538144,1435,52996,41
1.23766E+18,165.9157114,40.15750256,19.19485,17.7933,17.10943,16.67596,16.45808,3840,301,2,78,1.61798E+18,GALAXY,0.07822898,1437,53046,217
1.23767E+18,192.7350188,35.43905426,18.41844,17.55376,17.39474,17.23409,17.16425,4552,301,5,143,2.27657E+18,GALAXY,0.03209948,2022,53827,17
1.23767E+18,180.2840084,35.63615145,24.34526,21.80447,20.19115,19.41855,18.89077,4552,301,5,75,5.19055E+18,GALAXY,0.5358726,4610,55621,533
1.23767E+18,115.543757,15.65897167,24.12522,21.94674,20.14503,19.18771,18.62003,6597,301,1,133,5.06327E+18,GALAXY,0.5472856,4497,55564,355
1.23766E+18,199.4229758,45.92752516,26.12687,22.65817,21.97905,20.54243,19.7449,3699,301,2,88,8.34077E+18,GALAXY,1.056421,7408,56780,359
1.23767E+18,120.3852161,9.460216114,20.32102,19.66347,19.44749,19.377,19.3676,5935,301,5,26,3.31579E+18,STAR,0.000391167,2945,54505,39
1.23767E+18,121.6396243,9.860293226,21.32287,20.27106,19.60925,19.24274,18.84059,5935,301,5,34,5.07785E+18,QSO,3.218652,4510,55559,140
1.23767E+18,132.3670254,13.09602675,21.57163,19.27936,17.81696,16.62329,15.96829,5935,301,5,108,2.73386E+18,STAR,-0.000143544,2428,53801,630
1.23767E+18,243.6210019,10.24036136,22.60596,21.04119,20.70834,20.62716,20.64403,5308,301,2,343,5.86051E+18,QSO,2.929911,5205,56040,736
1.23767E+18,304.3748472,-11.85040695,20.08285,17.64694,16.58057,16.20494,15.97254,5415,301,5,41,3.53204E+18,STAR,-1.03E-05,3137,54730,323
1.23767E+18,277.3586717,21.65062227,21.02598,19.60662,19.05619,18.82163,18.693,4832,301,4,172,2.86217E+18,STAR,-1.97E-05,2542,53919,465
1.24E+18,49.37684328,0.958716794,21.44169,18.7644,17.51424,17.01893,16.7484,3438,301,6,129,3.58386E+18,STAR,0.000113358,3183,54833,446
1.23766E+18,51.68568266,0.88288049,23.63821,20.93831,19.48011,18.64219,18.1557,3438,301,6,145,1.70699E+18,STAR,0.000107223,1516,52933,460
1.23766E+18,54.6320664,0.914731923,23.25223,21.20346,19.67596,18.5009,17.8236,3438,301,6,164,1.1958E+18,STAR,5.03E-05,1062,52619,335
1.23766E+18,52.22322752,0.850757784,22.39319,19.85301,18.50099,17.92217,17.5852,3438,301,6,148,1.19812E+18,STAR,7.72E-05,1064,52577,579
1.23767E+18,45.90330608,-0.440915861,21.39108,19.57617,18.26251,17.69812,17.29574,4849,301,2,761,1.75983E+18,GALAXY,0.2093739,1563,52941,165
1.23768E+18,353.6610297,13.43969194,25.49428,22.50728,21.04704,19.92861,19.24492,7773,301,6,269,6.92337E+18,GALAXY,0.6029258,6149,56194,787
1.23768E+18,341.3478474,1.878697008,19.86884,19.48019,19.25661,19.02583,18.88938,7717,301,3,205,1.03258E+19,QSO,0.6780998,9171,58068,606
1.23765E+18,177.4559005,-2.211332867,22.50637,21.776,21.6364,21.38857,20.98602,1140,301,4,164,4.26721E+18,GALAXY,0.2302346,3790,55208,192
1.23767E+18,304.7497498,-11.76143371,24.53332,20.89487,19.26723,18.02702,17.30561,5421,301,6,202,3.53206E+18,STAR,-9.63E-05,3137,54730,417
1.23765E+18,157.7121465,65.46167522,23.87412,22.32964,20.89769,19.79209,19.54023,1412,301,4,96,7.97494E+18,GALAXY,0.5537301,7083,56722,694
1.23766E+18,177.8624465,50.87343752,21.15432,20.67146,20.55803,20.27384,20.02692,2964,301,6,292,7.52448E+18,QSO,0.6527944,6683,56416,346
1.23768E+18,316.8680571,8.731009651,20.99583,20.51181,20.29699,20.28617,20.26822,7773,301,4,26,1.2742E+19,STAR,0.001490328,11317,58398,636
1.23768E+18,0.163140616,-7.077212891,21.31114,20.67086,20.56836,20.48756,20.42478,8100,301,4,321,8.04705E+18,STAR,-0.00024038,7147,56574,886
1.23767E+18,179.1805929,35.64345967,23.06135,21.19967,19.85007,19.0883,18.62844,4552,301,5,69,5.23227E+18,GALAXY,0.486428,4647,55621,783
1.23765E+18,193.3007512,-2.179473678,23.63467,21.47239,21.05001,20.77939,20.6556,1140,301,4,270,4.27178E+18,STAR,-0.000276769,3794,55241,432
1.23766E+18,126.0813317,33.14221972,22.02179,21.31651,21.24787,21.30687,21.62036,2964,301,6,16,5.00135E+18,STAR,0.000158956,4442,55532,384
1.23766E+18,150.6947999,45.84988683,21.2155,20.86231,20.74509,20.39445,20.44586,2964,301,6,167,8.20108E+18,QSO,1.606537,7284,56683,103
1.23768E+18,3.425232843,10.75562776,25.44297,22.27488,20.65127,19.75592,19.04232,7880,301,5,65,6.88287E+18,GALAXY,0.5423663,6113,56219,881
1.23767E+18,261.4346351,34.87521414,21.44789,21.11928,21.01244,20.75142,20.49706,4682,301,2,263,5.62394E+18,QSO,1.582772,4995,55739,246
1.23766E+18,131.7145193,43.32411513,22.21229,21.20752,21.0818,20.99958,20.55526,2825,301,4,176,5.27383E+18,STAR,0.000137426,4684,56226,432
1.23766E+18,123.7789556,37.33943581,21.56195,19.28628,17.67243,16.30961,15.68163,2825,301,4,120,1.00549E+18,STAR,1.44E-05,893,52589,234
1.23766E+18,132.0239286,42.42980888,20.9909,20.71224,20.55736,20.43517,20.39975,2825,301,2,173,9.33958E+18,QSO,6.157588,8295,57401,876
1.23766E+18,134.6565865,44.06051526,21.99664,21.46324,21.38566,21.03439,20.33853,2825,301,2,190,9.32486E+18,QSO,1.958646,8282,57041,575
1.23766E+18,214.987919,-2.872524828,24.33591,23.22929,21.23546,20.03001,19.46246,2379,301,2,39,4.53973E+18,GALAXY,0.7612624,4032,55333,373
1.23766E+18,221.5613284,-2.657037671,26.01,23.09939,21.06606,19.97719,19.40125,2379,301,2,82,4.52961E+18,GALAXY,0.5801904,4023,55328,423
1.23766E+18,197.8112873,46.81297531,20.78632,18.83035,17.61483,17.15385,16.83843,3699,301,4,80,1.64284E+18,GALAXY,0.1797429,1459,53117,540
1.23766E+18,200.1080074,46.5589828,19.2606,17.89039,17.22758,16.80526,16.573,3699,301,4,90,1.64496E+18,GALAXY,0.09939075,1461,53062,67
1.23766E+18,210.4073813,44.75070425,18.81808,17.35077,16.60319,16.19237,15.90818,3699,301,4,140,1.65182E+18,GALAXY,0.1234728,1467,53115,439
1.23766E+18,217.3432866,42.74794453,19.7779,18.36868,17.55081,17.16459,16.82294,3699,301,4,176,1.57066E+18,GALAXY,0.1293851,1395,52825,101
1.23766E+18,226.462614,39.28127453,22.98163,21.05617,19.15839,18.23889,17.85707,3699,301,4,227,1.57403E+18,GALAXY,0.4730367,1398,53146,65
1.23766E+18,214.4102585,43.75488965,19.48171,18.11744,17.40552,17.03178,16.7777,3699,301,4,160,1.56965E+18,GALAXY,0.1096594,1394,53108,514
1.23767E+18,128.4840047,11.52643648,20.16604,19.26716,18.96862,18.85443,18.87159,5935,301,4,81,5.07451E+18,STAR,3.27E-05,4507,55564,276
1.23766E+18,194.097143,46.47139242,23.57952,21.49236,21.47872,21.18332,20.67719,3699,301,2,63,7.45138E+18,STAR,-0.000636486,6618,56401,642
1.23766E+18,194.1140996,46.39816264,21.63541,21.44878,21.28283,21.12598,20.959,3699,301,2,63,8.35104E+18,QSO,0.8640065,7417,56753,886
1.23766E+18,241.7342708,31.1497347,22.49447,21.61082,20.32245,19.55036,18.97121,3926,301,4,106,5.58565E+18,GALAXY,0.5357422,4961,55719,209
1.23766E+18,164.6830917,12.25437596,21.47856,20.57353,20.42649,20.48837,20.2299,3804,301,5,49,6.03164E+18,QSO,2.47401,5357,55956,716
1.23765E+18,180.2692662,-2.233468446,21.95901,21.33174,21.132,21.28827,21.04369,1140,301,4,183,4.25142E+18,QSO,1.352911,3776,55209,64
1.23766E+18,250.000345,23.55516226,23.38216,20.224,18.85619,18.48199,17.98763,3723,301,1,190,1.76895E+18,STAR,-0.000121357,1571,53174,571
1.23766E+18,174.1684553,39.17373519,21.30995,21.01999,20.96945,20.89645,20.61496,3900,301,3,319,9.95642E+18,QSO,2.182205,8843,57423,318
1.23766E+18,180.5891301,39.58655,21.71347,21.29083,21.29699,20.94043,20.7391,3900,301,3,352,9.95431E+18,QSO,0.7772825,8841,57425,842
1.23767E+18,58.74145347,-0.539481785,22.78834,20.70423,19.23368,18.56039,17.99537,4849,301,2,847,1.3995E+18,GALAXY,0.7248452,1243,52930,21
1.24E+18,246.4851393,47.1409763,21.99707,21.67077,21.46923,21.4982,21.13974,2207,301,1,39,9.61766E+18,QSO,1.686317,8542,57933,797
1.23765E+18,252.9765717,39.92622358,22.39516,21.29519,21.82838,21.58298,21.48579,2207,301,1,97,5.84025E+18,QSO,2.319016,5187,56074,754
1.23768E+18,18.65981386,-2.792929016,22.64715,22.51866,20.88679,19.65333,19.07558,7907,301,3,196,4.90115E+18,GALAXY,0.6569113,4353,55532,401
1.23765E+18,141.5993363,-1.232684977,20.83785,18.83404,18.09495,17.83777,17.68413,1239,301,1,142,8.39143E+18,STAR,0.000284375,7453,56749,362
1.23766E+18,353.1354392,0.773070531,24.42841,22.48067,21.08088,20.0419,19.59912,4188,301,5,64,4.74249E+18,GALAXY,0.5143576,4212,55447,719
1.24E+18,219.1302844,43.19017984,24.89476,20.6576,18.76691,18.07885,17.63507,3699,301,6,183,1.57188E+18,GALAXY,0.3773987,1396,53112,452
1.23766E+18,202.2517343,47.24835864,22.56475,20.48174,18.69905,18.0579,17.68769,3699,301,6,99,1.64731E+18,GALAXY,0.3590075,1463,53063,442
1.23766E+18,221.6814449,42.30725316,16.95406,15.16748,14.34486,13.92531,13.627,3699,301,6,197,6.82435E+18,GALAXY,0.03764976,6061,56076,972
1.23766E+18,227.6305301,39.74411519,19.38709,17.71974,16.77726,16.3171,15.97044,3699,301,6,231,1.57524E+18,GALAXY,0.1351086,1399,53172,370
1.23767E+18,40.31940794,27.86244939,20.53882,19.58409,19.08752,18.85284,18.71785,5934,301,2,123,2.75173E+18,STAR,8.68E-05,2444,54082,106
1.23765E+18,159.1698225,-2.571349298,26.42829,22.30712,21.00602,19.81838,19.47768,1241,301,3,139,4.26153E+18,GALAXY,0.5983005,3785,55273,5
1.23768E+18,341.3445054,2.062203139,19.88486,19.39271,19.25609,19.32236,19.12711,7717,301,3,205,4.83475E+18,QSO,0.7382535,4294,55500,480
1.23768E+18,18.19212602,4.418423141,23.68491,23.04963,21.9711,21.54713,20.65114,7718,301,2,110,1.06231E+19,GALAXY,0.8840016,9435,58108,725
1.23766E+18,13.67499689,-1.123536933,17.50551,16.01927,15.33822,14.94911,14.63011,4263,301,1,207,4.43605E+17,GALAXY,0.05325542,394,51913,3
1.23766E+18,35.58617471,-1.134915005,23.45254,23.06751,21.85907,21.25912,20.2816,4263,301,1,353,1.05553E+19,GALAXY,0.7344354,9375,58076,119
1.23766E+18,237.732762,46.69959812,21.61977,20.92101,20.86073,20.95791,20.70749,3225,301,4,172,6.7917E+18,STAR,-0.000175456,6032,56067,982
1.23768E+18,334.4728926,23.65971443,22.70533,22.41939,20.40352,19.39404,18.86649,8110,301,2,74,6.69933E+18,GALAXY,0.4944582,5950,56211,819
1.23766E+18,212.8761068,53.7116356,22.43113,21.80569,20.75752,19.62577,19.04658,3705,301,2,102,7.65282E+18,GALAXY,0.7223613,6797,56426,283
1.23766E+18,211.4664439,54.08599165,23.29539,22.12949,22.02067,21.91215,22.01018,3705,301,2,96,7.91187E+18,QSO,1.676667,7027,56448,623
1.23766E+18,212.4279984,53.67246334,22.0376,21.22013,21.01762,20.98135,20.97739,3705,301,2,100,7.91301E+18,STAR,-0.000914102,7028,56449,678
1.23766E+18,215.9195417,52.80116301,22.8415,22.11402,21.42437,21.10079,20.8381,3705,301,2,116,7.91513E+18,GALAXY,0.3025409,7030,56448,197
1.23766E+18,217.8953786,52.24062701,21.87893,21.85004,21.15664,20.92111,20.74163,3705,301,2,124,7.91622E+18,GALAXY,0.5267424,7031,56449,51
1.23766E+18,222.20236,50.85481329,21.84194,21.29564,21.16931,21.27786,20.7223,3705,301,2,145,7.57195E+18,STAR,-0.000250804,6725,56390,976
1.23765E+18,171.9040379,5.100738725,18.01676,16.80103,16.30285,15.98032,15.80156,2126,301,4,352,9.42476E+17,GALAXY,0.04014502,837,52642,354
1.23765E+18,144.5766498,4.094140131,17.66456,15.78812,14.74463,14.19996,13.76397,2126,301,4,170,6.40799E+17,GALAXY,0.02299061,569,52264,588
1.23766E+18,183.7411033,39.69260786,20.88265,19.76657,19.19265,18.95538,18.88288,3900,301,3,368,2.7776E+18,STAR,-0.000212864,2467,54176,31
1.23768E+18,22.96879691,1.300975359,22.96473,22.72594,21.40806,19.98487,19.35412,7717,301,1,483,8.84962E+18,STAR,-0.000112292,7860,57006,168
1.23766E+18,216.6678576,43.82027033,26.25304,21.35804,19.68221,18.78998,18.45218,3699,301,6,170,6.81846E+18,GALAXY,0.4875875,6056,56092,51
1.23766E+18,203.4267804,47.02450603,24.10579,22.35453,20.53409,19.55789,19.12809,3699,301,6,105,7.59767E+18,GALAXY,0.5867106,6748,56371,359
1.23766E+18,222.538024,41.89241529,23.49286,20.78678,18.97211,18.30455,17.83965,3699,301,6,202,1.57303E+18,GALAXY,0.364209,1397,53119,536
1.23766E+18,214.1816761,44.54504691,19.45373,17.47023,16.46947,16.01678,15.67118,3699,301,6,157,1.56963E+18,GALAXY,0.113797,1394,53108,444
1.23766E+18,226.6857419,40.31665048,20.56096,18.31135,17.37692,16.97181,16.6489,3699,301,6,225,1.57418E+18,GALAXY,0.09198968,1398,53146,617
1.23766E+18,228.5000159,39.48364718,19.61482,18.94279,18.51163,18.24023,18.11506,3699,301,6,236,1.57528E+18,GALAXY,0.2280963,1399,53172,527
1.23767E+18,95.71070718,83.00051859,20.36009,18.76253,18.13932,17.89805,17.87249,5960,301,2,168,2.86882E+18,STAR,-0.000280928,2548,54152,109
1.23767E+18,147.7210411,16.73082726,23.81104,23.54329,22.6399,21.58316,22.39063,5935,301,5,210,1.08E+19,GALAXY,0.7498772,9584,57786,435
1.23767E+18,248.9537562,53.22559847,23.20838,22.34715,20.71305,19.65885,19.17008,5362,301,2,130,7.10451E+18,GALAXY,0.5176794,6310,56455,311
1.23766E+18,133.6404457,32.38943925,20.0749,18.61613,17.77863,17.34102,17.08135,3606,301,4,69,1.43114E+18,GALAXY,0.1757867,1271,52974,424
1.23766E+18,129.5879767,29.98909492,23.30296,22.34925,20.88854,19.78673,19.27621,3606,301,4,41,5.00913E+18,GALAXY,0.517765,4449,55544,13
1.23766E+18,131.7069933,31.24354061,22.82529,23.21694,21.35593,20.30555,19.54688,3606,301,4,55,1.20E+19,GALAXY,0.6914924,10665,58456,721
1.23766E+18,251.6359318,36.51415907,18.71048,17.28755,16.78925,16.63001,16.56935,3225,301,6,268,2.44787E+18,STAR,-0.000202015,2174,53521,609
1.23768E+18,330.7169211,22.70791437,24.86462,23.21078,21.93406,20.59089,19.61498,8110,301,2,50,8.5344E+18,GALAXY,0.6680656,7580,56955,295
1.23765E+18,200.7446812,3.781998758,22.02839,19.73705,18.27464,17.69009,17.26429,2190,301,1,125,5.36046E+18,GALAXY,0.1977757,4761,55633,188
1.23768E+18,1.648633506,22.8488304,26.00271,23.39211,22.1911,20.77997,19.86776,7917,301,4,115,8.63006E+18,GALAXY,0.68398,7665,57328,134
1.23768E+18,7.401921109,22.81796383,24.3148,23.01567,21.22289,20.17218,19.45495,7917,301,4,150,8.57388E+18,GALAXY,0.6070034,7615,56977,571
1.23768E+18,18.42018874,4.341197437,22.70951,25.56046,22.09527,21.03435,19.9634,7718,301,2,111,9.86304E+18,GALAXY,0.7474967,8760,57672,569
1.23766E+18,234.8510481,35.37658344,23.49078,22.20175,20.33932,19.42284,18.87483,3926,301,4,58,5.60029E+18,GALAXY,0.5035172,4974,56038,223
1.23767E+18,160.2661144,18.32363018,22.71339,21.02188,20.84329,20.62794,20.47802,5935,301,4,290,6.62716E+18,STAR,0.000196167,5886,56034,400
1.23767E+18,140.0685116,14.57148983,19.5893,17.88998,17.107,16.84841,16.71297,5935,301,4,159,3.59394E+18,STAR,2.53E-05,3192,54829,234
1.23768E+18,338.190508,18.64039703,20.03498,20.03033,20.21926,19.99611,19.85378,8096,301,5,90,8.53558E+18,QSO,1.985972,7581,57195,477
1.23768E+18,356.5205937,12.90319782,22.89477,20.78324,19.89934,19.50511,19.39132,7787,301,5,179,6.92451E+18,STAR,9.89E-05,6150,56187,810
1.23768E+18,358.2450387,13.02292836,21.80341,21.48377,21.41349,21.06421,20.74789,7787,301,5,190,6.91868E+18,QSO,1.865333,6145,56266,82
1.23766E+18,169.5959889,8.429420308,25.44145,23.11718,21.1071,20.05867,19.59258,3015,301,6,370,6.04514E+18,GALAXY,0.5488684,5369,56272,659
